,carat,cut,color,clarity,depth,table,x,y,z,n_cut,n_color,n_clarity,price_predicted
2772,0.77,Very Good,E,SI2,60.4,58.0,5.91,5.95,3.58,2,5,1,2626.88
2773,0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,2,5,2,794.33
2774,0.92,Premium,G,SI2,58.4,58.0,6.4,6.34,3.73,3,3,1,3284.98
2775,1.01,Premium,E,SI1,59.5,60.0,6.54,6.46,3.87,3,5,2,5136.93
2776,0.82,Fair,F,SI1,64.9,58.0,5.83,5.79,3.77,0,4,2,2834.92
2777,0.41,Ideal,G,VS1,61.7,57.0,4.81,4.78,2.96,4,3,4,960.03
2778,0.44,Very Good,F,VVS1,62.1,60.0,4.84,4.92,3.03,2,4,6,1417.34
2779,0.56,Ideal,D,SI2,62.2,55.0,5.29,5.32,3.3,4,6,1,1354.87
2780,0.26,Very Good,E,VVS2,61.7,61.0,4.08,4.12,2.53,2,5,5,572.25
2781,0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9,4,3,7,1191.41
2782,0.7,Fair,I,I1,68.6,57.0,5.46,5.34,3.71,0,1,0,1047.75
2783,1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,3,3,1,4851.085
2784,2.0,Very Good,H,SI2,61.0,57.0,8.02,8.18,4.94,2,2,1,15032.0
2785,0.54,Very Good,I,VS2,62.3,56.0,5.17,5.22,3.24,2,1,3,1306.18
2786,0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,4,6,3,1883.2
2787,1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,2,1,4,10298.09
2788,0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,4,5,4,900.8
2789,1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,4,3,5,8776.21
2790,0.71,Ideal,G,VS1,61.5,56.0,5.74,5.78,3.54,4,3,4,3430.04
2791,1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,3,6,2,5641.9
2792,0.33,Ideal,E,VS2,61.5,57.0,4.41,4.47,2.73,4,5,3,682.04
2793,1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,2,1,4,5768.54
2794,1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,3,3,4,8875.24
2795,0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,4,5,5,1313.77
2796,0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,1,3,4,654.91
2797,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,3,6,5,10601.85
2798,0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,0,0,0,1816.72
2799,1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,3,2,3,5408.47
2800,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,3,4,1,3707.53
2801,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,2,3,5,7825.43
2802,0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,3,3,6,863.32
2803,0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,2,6,5,3025.88
2804,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,4,4,1,2115.9
2805,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,3,3,1,3831.915833333333
2806,1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,4,3,2,5108.218
2807,0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,4,3,6,3517.56
2808,0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,4,2,6,715.0
2809,0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,1,1,4,813.67
2810,0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1,5,3,1481.03
2811,0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,2,5,5,590.03
2812,0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,2,3,3,590.34
2813,0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,4,6,5,1276.83
2814,0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,2,5,2,1352.28
2815,0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,2,4,2,2339.36
2816,0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,4,5,3,897.22
2817,0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,3,5,1,1019.59
2818,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,4,6,2,3197.84
2819,0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,2,4,3,1519.76
2820,0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,4,3,4,458.42
2821,1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,1,4,0,2341.95
2822,0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,4,4,7,660.82
2823,0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,4,3,6,804.05
2824,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,3,3,4,3139.47
2825,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,4,2,3,5699.47
2826,0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,3,6,1,3302.74
2827,2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,3,0,4,16684.152833333334
2828,1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,4,1,4,5690.39
2829,0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,1,5,6,1077.74
2830,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,1,4,6,821.7
2831,0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,4,3,4,1680.61
2832,0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,3,0,2,1963.67
2833,0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,3,6,1,586.8
2834,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,3,1,4,7035.46
2835,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,2,2,1,4355.84
2836,0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,3,3,6,1228.05
2837,0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,4,2,6,779.23
2838,0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,4,5,4,2019.16
2839,0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,3,3,6,954.69
2840,0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,2,6,4,1882.68
2841,3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,0,0,0,12481.78
2842,0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,4,6,3,2053.09
2843,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,4,5,6,908.4365000000001
2844,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,4,5,4,886.29
2845,0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,4,3,3,1620.98
2846,1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,2,6,1,9910.94
2847,0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,4,6,2,559.96
2848,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,2,0,4,8186.0
2849,0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,2,3,5,742.94
2850,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,1,2,3,491.89
2851,0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,3,3,2,2314.12
2852,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,3,4,1,4260.8
2853,0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,4,4,6,835.1933333333334
2854,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,4,2,4,8721.7
2855,0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,4,1,3,2245.62
2856,0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,4,6,2,975.93
2857,1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,3,4,4,7166.36
2858,1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,4,6,4,9250.55
2859,0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,3,3,4,1703.92
2860,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,4,3,3,6543.44
2861,0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,4,6,5,1008.17
2862,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,2,4,1,8587.34
2863,0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,4,2,1,716.36
2864,0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,2,4,4,2956.67
2865,0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1,6,2,1382.15
2866,1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,2,6,3,6842.83
2867,1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,1,2,3,11483.35
2868,0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,4,4,6,1223.11
2869,0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,2,3,4,638.99
2870,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,2,5,2,1334.05
2871,1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,0,4,1,4052.18
2872,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,2,3,1,4320.98
2873,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,3,5,5,14478.37
2874,0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,4,5,2,1448.77
2875,1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,3,2,1,5356.605
2876,0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,4,4,4,3246.413333333334
2877,0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,2,4,6,2113.09
2878,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,3,2,2,708.56
2879,0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,3,6,2,2446.1066666666666
2880,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,3,5,1,3462.82
2881,0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,3,3,6,878.52
2882,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,2,3,1,13126.36
2883,0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,1,4,1,3358.33
2884,1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,4,5,1,5372.01
2885,0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,4,5,4,859.84
2886,0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,4,4,5,917.27
2887,0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,4,4,2,473.8
2888,0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,3,4,3,724.1
2889,0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,3,0,1,2067.23
2890,1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,4,2,2,8634.66
2891,0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2,4,3,2066.49
2892,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,3,2,2,2136.68
2893,0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,1,3,4,661.63
2894,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,4,3,3,6447.08
2895,0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,3,2,4,1038.29
2896,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,4,3,3,7198.35
2897,0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,3,3,2,1293.84
2898,1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,1,2,2,4503.23
2899,0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,2,5,2,1643.371666666667
2900,0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,3,3,2,572.81
2901,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,4,6,5,1044.13
2902,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,1,3,2,3763.1
2903,1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,4,3,2,5070.6033333333335
2904,1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,4,0,2,3922.38
2905,0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,3,3,1,2222.9
2906,0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,4,3,4,677.56
2907,0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,4,2,5,677.04
2908,1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,4,2,2,5002.623333333334
2909,0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,1,0,2,1007.22
2910,1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,4,0,3,4454.12
2911,1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,2,5,5,9001.96
2912,0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,3,5,1,1319.68
2913,0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,2,2,1,2028.4
2914,0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,3,1,2,417.08
2915,0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,3,5,3,878.89
2916,0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,4,5,2,4044.34
2917,0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,4,1,5,2558.37
2918,1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,4,0,2,4129.415
2919,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,4,6,1,649.59
2920,0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,2,5,2,710.42
2921,0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,0,5,3,384.49
2922,0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,3,5,3,893.69
2923,1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,4,0,1,4627.42
2924,1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,0,1,0,2496.81
2925,0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,2,5,4,2205.54
2926,0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,4,2,5,3617.2
2927,1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,0,3,0,2237.08
2928,0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,4,5,3,684.55
2929,0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,3,6,1,1204.78
2930,1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,3,4,2,5041.02
2931,1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,2,4,1,4081.78
2932,0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,4,6,2,728.57
2933,0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,4,5,3,762.54
2934,0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,4,2,3,2783.93
2935,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,4,3,1,4677.91
2936,1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,3,6,6,15212.34
2937,1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,3,2,2,4898.56
2938,0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,4,1,3,444.51
2939,0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1,4,3,1378.77
2940,1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,3,6,2,5556.05
2941,0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,0,6,2,757.63
2942,1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,4,4,2,12278.09
2943,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,3,5,3,1993.56
2944,0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,3,6,5,1308.51
2945,2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,4,4,1,17302.61
2946,0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,1,5,1,793.62
2947,0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,2,3,2,1286.68
2948,0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,2,4,3,405.4
2949,1.11,Very Good,F,SI1,60.1,61.0,6.64,6.74,4.06,2,4,2,5427.6
2950,1.2,Ideal,E,SI2,61.3,56.0,6.85,6.88,4.21,4,5,1,6098.74
2951,1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,3,4,6,11651.215
2952,0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,4,3,1,3679.16
2953,1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,3,3,4,8693.12
2954,0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,3,4,4,2868.69
2955,1.07,Premium,I,SI1,58.4,60.0,6.78,6.68,3.93,3,1,2,4317.15
2956,0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,2,5,1,1148.49
2957,0.3,Premium,E,SI1,62.5,60.0,4.24,4.27,2.66,3,5,2,525.61
2958,1.12,Premium,G,SI2,61.2,58.0,6.69,6.67,4.09,3,3,1,4534.43
2959,0.3,Premium,F,VS2,61.5,60.0,4.26,4.29,2.63,3,4,3,604.68
2960,0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,3,6,2,958.29
2961,0.9,Premium,I,SI1,63.0,58.0,6.09,6.01,3.81,3,1,2,3248.02
2962,0.3,Ideal,H,VS1,61.6,57.0,4.3,4.33,2.66,4,2,4,550.44
2963,0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,3,4,1,2314.32
2964,0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,2,0,3,745.19
2965,0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,3,5,2,1486.66
2966,0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,4,6,5,2985.91
2967,0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,2,2,1,3362.54
2968,0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,1,1,4,2190.74
2969,0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,2,2,3,547.15
2970,0.7,Ideal,F,VS2,61.9,55.0,5.7,5.74,3.54,4,4,3,3024.5
2971,1.02,Very Good,G,VS2,63.0,57.0,6.37,6.39,4.02,2,3,3,5982.09
2972,1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,1,4,1,3897.016666666667
2973,0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,4,1,1,395.81
2974,1.23,Premium,G,VS1,62.2,58.0,6.78,6.74,4.27,3,3,4,8267.03
2975,0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,2,5,2,2464.63
2976,0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,4,6,3,1981.87
2977,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,4,2,2,704.09
2978,0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,0,5,1,3270.77
2979,1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,4,6,1,4881.9
2980,0.29,Very Good,G,VS2,61.9,55.0,4.25,4.28,2.64,2,3,3,537.39
2981,2.01,Premium,E,SI1,60.4,61.0,8.05,7.98,4.84,3,5,2,15837.85
2982,1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,3,4,1,5909.53
2983,0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,3,4,3,2707.36
2984,0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,3,2,3,627.97
2985,1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,0,0,1,5899.9
2986,0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,4,2,7,475.41
2987,0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,4,5,3,3355.57
2988,0.73,Premium,F,VS2,62.7,58.0,5.76,5.7,3.59,3,4,3,2752.28
2989,0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,2,6,4,5518.73
2990,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,3,4,5,2124.9
2991,0.29,Ideal,G,VVS2,60.7,54.0,4.33,4.37,2.64,4,3,5,677.76
2992,0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,1,4,2,2125.15
2993,0.51,Ideal,D,VS2,61.1,56.0,5.16,5.2,3.17,4,6,3,1785.1933333333334
2994,1.55,Ideal,I,VS2,61.8,55.0,7.4,7.44,4.58,4,1,3,10159.44
2995,1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,2,2,1,8084.79
2996,2.01,Ideal,I,SI1,62.9,57.0,8.05,7.98,5.04,4,1,2,12550.085
2997,1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,2,3,6,7868.93
2998,0.98,Fair,G,SI1,64.4,56.0,6.33,6.24,4.03,0,3,2,4397.52
2999,0.25,Very Good,E,VVS1,62.9,58.0,4.01,4.03,2.53,2,5,6,558.02
3000,0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,4,2,4,1073.88
3001,1.1,Very Good,G,VVS1,60.4,57.0,6.7,6.77,4.07,2,3,6,8789.82
3002,0.41,Very Good,D,VS1,62.8,57.0,4.73,4.76,2.98,2,6,4,1043.67
3003,1.02,Premium,F,VS2,62.7,59.0,6.41,6.44,4.03,3,4,3,6166.88
3004,0.61,Very Good,H,VVS2,60.5,57.0,5.52,5.54,3.35,2,2,5,2029.01
3005,0.4,Ideal,J,VS1,61.3,56.0,4.77,4.79,2.93,4,0,4,648.94
3006,0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,4,6,4,994.8
3007,0.4,Ideal,E,SI2,61.0,58.0,4.76,4.78,2.91,4,5,1,686.68
3008,0.41,Ideal,G,VVS2,61.7,55.0,4.81,4.85,2.98,4,3,5,992.72
3009,0.3,Ideal,H,SI1,62.4,55.0,4.3,4.32,2.69,4,2,2,461.37
3010,0.31,Ideal,E,VS1,62.0,55.0,4.35,4.38,2.7,4,5,4,726.27
3011,0.46,Very Good,E,VS2,62.2,58.0,4.95,4.99,3.09,2,5,3,1280.37
3012,0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,4,3,7,1274.74
3013,0.3,Ideal,E,VS2,61.5,55.0,4.3,4.34,2.66,4,5,3,659.49
3014,1.09,Ideal,F,SI2,61.2,57.0,6.6,6.64,4.05,4,4,1,4881.65
3015,0.71,Very Good,E,SI1,63.1,58.0,5.65,5.69,3.58,2,5,2,2586.39
3016,0.97,Ideal,G,SI2,61.6,56.0,6.31,6.39,3.91,4,3,1,4074.12
3017,1.02,Very Good,E,IF,61.7,60.0,6.38,6.52,3.98,2,5,7,11250.75
3018,0.42,Premium,D,SI2,60.0,61.0,4.89,4.85,2.92,3,6,1,863.34
3019,0.33,Ideal,I,IF,61.8,55.0,4.46,4.47,2.76,4,1,7,727.95
3020,0.36,Ideal,E,VS1,61.7,56.0,4.58,4.56,2.82,4,5,4,988.98
3021,1.72,Ideal,H,SI1,62.2,57.0,7.65,7.55,4.72,4,2,2,10850.84
3022,0.37,Ideal,H,VVS1,62.0,53.0,4.63,4.66,2.88,4,2,6,852.0
3023,0.71,Ideal,D,VS2,61.2,55.0,5.74,5.78,3.53,4,6,3,3373.78
3024,0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,2,1,2,1027.96
3025,0.3,Ideal,E,VS2,62.1,55.0,4.28,4.32,2.67,4,5,3,655.02
3026,0.71,Very Good,E,VS2,63.7,58.0,5.6,5.64,3.58,2,5,3,2761.86
3027,0.3,Ideal,E,VS1,61.6,55.0,4.34,4.36,2.68,4,5,4,738.99
3028,0.97,Good,F,SI1,60.1,65.0,6.46,6.36,3.85,1,4,2,4543.59
3029,1.27,Ideal,I,SI2,62.1,56.0,6.92,6.96,4.31,4,1,1,5243.8
3030,1.57,Ideal,I,VS2,61.5,56.0,7.56,7.49,4.63,4,1,3,9967.54
3031,1.0,Premium,G,VS1,62.4,59.0,6.35,6.4,3.98,3,3,4,6413.1
3032,0.42,Ideal,D,VVS2,62.5,57.0,4.8,4.77,2.99,4,6,5,1329.74
3033,0.7,Fair,G,SI1,61.7,66.0,5.7,5.58,3.48,0,3,2,2170.07
3034,0.56,Ideal,D,VS1,61.6,57.0,5.33,5.29,3.27,4,6,4,2034.01
3035,0.51,Good,E,SI1,57.4,62.0,5.24,5.29,3.02,1,5,2,1358.11
3036,0.52,Very Good,I,SI1,63.3,55.0,5.13,5.1,3.24,2,1,2,1060.18
3037,0.39,Premium,G,VVS1,59.9,59.0,4.73,4.75,2.84,3,3,6,1115.55
3038,1.7,Very Good,H,VS2,63.3,57.0,7.59,7.54,4.79,2,2,3,12052.97
3039,0.3,Very Good,E,VVS2,59.7,57.0,4.37,4.43,2.62,2,5,5,748.45
3040,1.08,Ideal,H,SI1,62.7,57.0,6.48,6.51,4.07,4,2,2,4933.7
3041,2.01,Ideal,F,SI2,61.9,55.0,8.1,8.05,5.0,4,4,1,17711.41
3042,0.55,Ideal,J,VS2,62.6,57.0,5.21,5.17,3.25,4,0,3,1128.7
3043,0.9,Fair,F,SI2,62.6,58.0,6.01,6.06,3.78,0,4,1,3332.42
3044,0.9,Ideal,I,VS1,62.4,57.0,6.17,6.21,3.86,4,1,4,3877.41
3045,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,3,4,5,8807.83
3046,0.51,Very Good,H,VS2,60.1,59.8,5.14,5.19,3.1,2,2,3,1333.31
3047,0.7,Premium,E,VS1,59.4,61.0,5.78,5.74,3.42,3,5,4,2994.32
3048,0.7,Fair,H,SI1,66.0,56.0,5.5,5.53,3.64,0,2,2,2022.52
3049,0.34,Ideal,I,SI1,60.2,57.0,4.54,4.5,2.72,4,1,2,575.79
3050,0.32,Ideal,G,IF,61.2,55.0,4.41,4.44,2.71,4,3,7,920.9908333333333
3051,0.31,Ideal,D,VS2,59.4,56.0,4.45,4.4,2.63,4,6,3,878.7
3052,0.41,Premium,E,SI1,61.4,56.0,4.81,4.77,2.94,3,5,2,916.5
3053,1.84,Ideal,J,VS1,62.4,56.0,7.84,7.8,4.89,4,0,4,11085.39
3054,0.9,Very Good,I,VS2,63.2,56.0,6.15,6.09,3.87,2,1,3,3275.03
3055,1.0,Ideal,E,VS2,61.6,57.0,6.44,6.38,3.95,4,5,3,6586.45
3056,0.37,Premium,E,SI1,61.8,58.0,4.59,4.64,2.85,3,5,2,638.43
3057,1.53,Ideal,F,VS1,61.5,59.0,7.38,7.46,4.56,4,4,4,16312.78
3058,1.09,Ideal,G,VS2,62.8,57.0,6.54,6.58,4.12,4,3,3,6503.21
