,carat,cut,color,clarity,depth,table,x,y,z,n_cut,n_color,n_clarity,price_predicted
2589,0.32,Ideal,D,SI1,62.0,57.0,4.4,4.37,2.72,4,6,2,705.5258391923235
2590,2.43,Premium,I,SI2,62.2,60.0,8.59,8.53,5.33,3,1,1,17252.138267073424
2591,0.92,Very Good,E,SI1,63.3,57.0,6.22,6.17,3.92,2,5,2,3874.0844437908786
2592,0.41,Ideal,J,VS1,62.7,57.0,4.72,4.75,2.97,4,0,4,762.0829461505291
2593,0.38,Premium,H,VS2,60.5,59.0,4.69,4.66,2.83,3,2,3,581.2535966860742
2594,1.71,Very Good,E,SI1,63.4,56.0,7.58,7.5,4.78,2,5,2,11947.35673440732
2595,0.9,Very Good,I,SI1,61.4,55.0,6.19,6.28,3.83,2,1,2,3503.041190594966
2596,0.43,Very Good,F,VS1,63.4,57.0,4.8,4.76,3.03,2,4,4,718.4898884781069
2597,0.7,Very Good,G,VS2,58.2,60.0,5.84,5.78,3.38,2,3,3,3149.6273555719054
2598,0.51,Ideal,E,VS2,62.0,54.0,5.16,5.13,3.19,4,5,3,1569.1555401916012
2599,0.4,Good,E,SI1,63.5,58.0,4.65,4.67,2.96,1,5,2,679.2048192508419
2600,0.9,Premium,I,SI1,60.9,56.0,6.26,6.21,3.8,3,1,2,3518.3216777231464
2601,0.78,Good,E,SI2,63.7,54.0,5.82,5.77,3.69,1,5,1,2935.286806182795
2602,1.12,Premium,F,SI2,60.5,59.0,6.73,6.79,4.09,3,4,1,5477.791404530133
2603,0.4,Premium,E,SI1,60.8,62.0,4.76,4.72,2.88,3,5,2,628.3076209313917
2604,0.51,Very Good,J,SI1,62.6,59.0,5.06,5.1,3.18,2,0,2,766.1433154487713
2605,1.01,Fair,E,SI2,67.6,57.0,6.21,6.11,4.18,0,5,1,4352.867986887592
2606,0.52,Ideal,E,VS2,61.7,55.0,5.16,5.21,3.2,4,5,3,1841.6882480966087
2607,0.41,Ideal,E,VS2,61.8,56.0,4.78,4.74,2.94,4,5,3,1068.6420212324228
2608,1.05,Premium,G,SI2,60.1,60.0,6.58,6.66,3.98,3,3,1,4883.4190617364475
2609,2.02,Very Good,G,SI2,62.8,55.0,8.06,8.11,5.08,2,3,1,14467.40823545845
2610,0.9,Very Good,I,SI2,60.9,63.0,6.21,6.13,3.76,2,1,1,3199.28285217522
2611,0.64,Premium,D,VS2,60.9,59.0,5.6,5.63,3.42,3,6,3,2445.2722739546916
2612,1.22,Premium,I,SI1,62.1,58.0,6.89,6.8,4.25,3,1,2,5816.25486351691
2613,1.32,Very Good,H,SI1,62.4,58.0,7.02,7.09,4.4,2,2,2,6608.42597664811
2614,2.2,Premium,I,SI2,63.0,59.0,8.22,8.19,5.17,3,1,1,15052.147167805706
2615,1.0,Ideal,G,VS2,62.6,57.0,6.47,6.4,4.03,4,3,3,6222.046665067661
2616,0.54,Premium,H,VS1,61.9,56.0,5.29,5.24,3.26,3,2,4,1101.9602197626991
2617,2.25,Ideal,I,SI2,62.4,57.0,8.39,8.32,5.21,4,1,1,15627.788674109685
2618,1.13,Very Good,H,SI2,62.5,62.0,6.59,6.66,4.14,2,2,1,4981.493188214608
2619,0.62,Premium,F,SI2,61.7,60.0,5.48,5.45,3.37,3,4,1,1613.42030574624
2620,0.9,Fair,D,SI2,64.7,59.0,6.09,5.99,3.91,0,6,1,3462.932475685114
2621,0.38,Ideal,D,VS2,61.8,56.0,4.65,4.67,2.88,4,6,3,996.1783868336461
2622,0.4,Very Good,D,SI1,63.1,57.0,4.73,4.69,2.97,2,6,2,593.7561980024116
2623,0.61,Premium,D,VS1,62.4,57.0,5.46,5.44,3.4,3,6,4,2162.365076049955
2624,1.5,Good,J,VS1,64.1,55.0,7.23,7.13,4.6,1,0,4,7727.318568736739
2625,1.25,Ideal,G,SI1,62.5,54.0,6.88,6.85,4.29,4,3,2,7077.243589819249
2626,1.01,Fair,E,SI2,60.0,60.0,6.48,6.38,3.86,0,5,1,4673.335465218622
2627,0.83,Premium,G,SI2,61.6,57.0,6.06,6.02,3.72,3,3,1,3194.061603868151
2628,1.53,Ideal,H,SI1,62.3,57.0,7.41,7.36,4.6,4,2,2,8701.32198216213
2629,0.71,Ideal,E,VS1,62.4,56.0,5.75,5.7,3.57,4,5,4,3271.6937763201495
2630,0.38,Good,H,SI1,63.3,57.0,4.58,4.62,2.91,1,2,2,36.022803279607615
2631,0.74,Ideal,F,SI1,61.2,56.0,5.83,5.87,3.58,4,4,2,2686.6878659135145
2632,0.84,Good,G,VS2,63.6,59.0,5.89,5.94,3.76,1,3,3,4403.4859373267245
2633,0.75,Ideal,E,SI1,61.4,57.0,5.82,5.87,3.59,4,5,2,2993.4531783623697
2634,0.42,Premium,H,VS1,61.7,59.0,4.76,4.83,2.96,3,2,4,912.66855910495
2635,0.94,Premium,E,SI2,62.4,58.0,6.26,6.33,3.93,3,5,1,4279.894708204656
2636,0.72,Very Good,F,VVS2,59.2,63.0,5.77,5.86,3.44,2,4,5,4083.668948182458
2637,0.3,Premium,E,VS2,62.4,59.0,4.3,4.26,2.67,3,5,3,491.0098618882221
2638,0.41,Very Good,E,SI2,63.3,56.0,4.73,4.69,2.98,2,5,1,770.6428102485847
2639,0.43,Ideal,D,VS2,61.3,55.0,4.84,4.88,2.98,4,6,3,1370.6048092698911
2640,2.24,Premium,I,SI2,61.9,58.0,8.29,8.36,5.15,3,1,1,15664.956131545456
2641,0.84,Very Good,G,VS2,61.8,57.0,6.04,6.07,3.74,2,3,3,4496.298185707339
2642,1.12,Very Good,E,SI2,60.9,63.0,6.59,6.65,4.03,2,5,1,6057.50921198877
2643,0.34,Premium,I,VS1,61.0,60.0,4.51,4.48,2.74,3,1,4,403.1557627281036
2644,0.3,Premium,G,VS1,62.5,55.0,4.32,4.25,2.68,3,3,4,245.23341215571054
2645,0.7,Ideal,G,VS1,61.4,57.0,5.7,5.73,3.51,4,3,4,3390.376483593205
2646,1.0,Premium,F,SI1,59.7,60.0,6.48,6.51,3.88,3,4,2,4569.097366284015
2647,0.43,Ideal,D,VS2,61.8,56.0,4.81,4.83,2.98,4,6,3,1392.3275555523323
2648,1.01,Ideal,H,SI1,62.4,53.0,6.42,6.47,4.02,4,2,2,4511.611322692561
2649,0.71,Good,D,SI2,56.6,63.0,5.9,5.76,3.3,1,6,1,2227.226243730697
2650,1.12,Ideal,E,SI2,62.0,57.0,6.61,6.63,4.11,4,5,1,6187.065231250643
2651,0.72,Ideal,H,VS2,62.8,57.0,5.74,5.7,3.59,4,2,3,2501.8124923881005
2652,0.71,Premium,E,SI1,61.8,59.0,5.75,5.7,3.54,3,5,2,2321.0587672331317
2653,0.52,Ideal,D,VS2,61.9,55.0,5.19,5.21,3.22,4,6,3,1653.1304812982817
2654,0.3,Premium,D,VS1,60.2,59.0,4.39,4.42,2.65,3,6,4,500.35721564552296
2655,0.35,Premium,E,VS2,61.6,58.0,4.57,4.52,2.8,3,5,3,533.6398210017869
2656,0.32,Ideal,I,VS2,61.5,56.0,4.4,4.41,2.71,4,1,3,612.8661522809889
2657,1.01,Very Good,I,SI1,64.2,55.0,6.28,6.34,4.05,2,1,2,4147.978256768201
2658,0.58,Ideal,E,VS2,61.9,57.0,5.37,5.33,3.31,4,5,3,2143.7280793108366
2659,0.9,Good,J,SI1,64.3,63.0,6.05,6.01,3.88,1,0,2,2212.0679792504598
2660,0.27,Very Good,F,VVS1,62.0,58.0,4.18,4.21,2.6,2,4,6,344.0074485828336
2661,0.41,Ideal,D,VS1,61.8,57.0,4.8,4.75,2.95,4,6,4,946.6705233548673
2662,1.01,Very Good,H,VS2,63.5,61.0,6.32,6.24,3.99,2,2,3,4750.137944374403
2663,1.01,Fair,G,SI2,68.5,63.0,6.08,6.0,4.14,0,3,1,3951.3353102145084
2664,0.38,Ideal,I,SI1,61.5,56.0,4.67,4.7,2.88,4,1,2,593.8127566339463
2665,1.09,Premium,G,VS2,59.9,56.0,6.73,6.59,3.99,3,3,3,7426.334745978007
2666,1.01,Ideal,F,SI2,62.9,57.0,6.35,6.41,4.01,4,4,1,4773.232141899705
2667,0.41,Premium,G,VS1,60.7,58.0,4.83,4.79,2.92,3,3,4,833.4166831541843
2668,1.5,Very Good,I,SI1,60.2,63.0,7.38,7.33,4.43,2,1,2,8290.52852939946
2669,1.23,Ideal,G,VS2,61.5,54.0,6.92,6.89,4.25,4,3,3,9233.176503275074
2670,0.51,Very Good,F,VS2,62.0,58.0,5.08,5.11,3.16,2,4,3,1461.6549348790795
2671,0.73,Ideal,I,VS1,62.1,54.0,5.77,5.8,3.59,4,1,4,2825.742542691223
2672,0.43,Very Good,E,SI1,63.1,56.0,4.83,4.8,3.04,2,5,2,761.2772553270829
2673,1.58,Ideal,G,VS1,61.3,57.0,7.48,7.54,4.6,4,3,4,13608.733627474154
2674,0.53,Ideal,E,VS2,62.7,54.0,5.18,5.15,3.24,4,5,3,1799.488896366136
2675,0.65,Very Good,F,VS2,64.0,55.3,5.5,5.57,3.54,2,4,3,2434.8249374895568
2676,0.35,Premium,H,VS1,62.6,59.0,4.5,4.45,2.8,3,2,4,354.7088715697646
2677,2.1,Premium,J,VS2,61.3,59.0,8.27,8.21,5.05,3,0,3,13663.096312986605
2678,1.04,Ideal,H,VS1,62.7,55.0,6.43,6.49,4.05,4,2,4,5550.454492514829
2679,1.35,Premium,J,SI1,61.1,61.0,7.13,7.1,4.35,3,0,2,5702.664385678661
2680,1.06,Ideal,H,SI2,62.5,57.1,6.46,6.5,4.05,4,2,1,4855.906857774784
2681,1.0,Very Good,F,VS2,61.6,56.0,6.42,6.47,3.97,2,4,3,6252.7397070882325
2682,0.7,Very Good,F,VVS1,63.0,60.0,5.59,5.62,3.53,2,4,6,3792.283621735485
2683,0.38,Premium,F,VS1,60.9,58.0,4.71,4.68,2.86,3,4,4,623.7297511927864
2684,0.39,Good,G,VS2,63.7,53.0,4.62,4.67,2.96,1,3,3,487.3056099751193
2685,0.83,Good,H,SI2,63.9,56.0,5.99,5.93,3.81,1,2,1,2413.455453259856
2686,0.9,Very Good,F,VVS2,61.0,63.0,6.13,6.09,3.73,2,4,5,6559.697703128313
2687,0.7,Fair,H,SI1,65.5,57.0,5.59,5.55,3.65,0,2,2,1201.5743271450738
2688,0.42,Premium,F,VVS2,61.7,59.0,4.78,4.82,2.96,3,4,5,1249.7830841076648
2689,1.23,Premium,F,VS2,60.8,59.0,6.9,6.94,4.21,3,4,3,9034.963568275016
2690,0.32,Ideal,F,VS2,61.2,56.0,4.41,4.44,2.71,4,4,3,607.7222201680124
2691,1.08,Premium,G,VS1,61.5,61.0,6.62,6.55,4.05,3,3,4,7066.5094382698935
2692,0.43,Premium,G,SI1,62.6,59.0,4.8,4.82,3.01,3,3,2,603.9837356809585
2693,1.5,Very Good,G,VVS2,60.9,56.0,7.34,7.37,4.48,2,3,5,15514.150803829894
2694,0.38,Good,D,VVS1,61.3,61.0,4.68,4.72,2.88,1,6,6,1080.0420332220601
2695,0.73,Good,E,SI1,63.2,58.0,5.7,5.76,3.62,1,5,2,2473.812449916014
2696,1.01,Very Good,H,SI1,61.9,57.0,6.36,6.41,3.95,2,2,2,4327.644292048717
2697,0.4,Premium,F,VS1,62.5,59.0,4.69,4.66,2.92,3,4,4,723.3750005639486
2698,1.57,Ideal,J,VVS2,61.4,57.0,7.45,7.5,4.59,4,0,5,9822.37981228744
2699,1.29,Ideal,J,VS2,60.9,58.0,7.05,7.0,4.28,4,0,3,6104.147223868814
2700,0.25,Very Good,F,VVS2,62.4,55.0,4.03,4.06,2.52,2,4,5,597.7049120570482
2701,0.34,Ideal,E,VS2,62.5,55.0,4.45,4.48,2.79,4,5,3,912.7161783890479
2702,0.39,Premium,F,SI1,60.1,59.0,4.77,4.74,2.86,3,4,2,612.9637483822517
2703,0.41,Ideal,F,VVS1,61.9,56.0,4.79,4.77,2.96,4,4,6,1240.3261892195696
2704,0.53,Ideal,E,VS2,62.8,55.0,5.21,5.17,3.26,4,5,3,1607.2550690251046
2705,1.25,Premium,G,VS1,61.8,58.0,6.94,6.91,4.28,3,3,4,9167.541558055907
2706,0.71,Premium,F,VS1,61.1,58.0,5.76,5.72,3.51,3,4,4,3285.2224677423037
2707,0.36,Ideal,E,VS2,62.6,56.0,4.56,4.52,2.84,4,5,3,802.727842447126
2708,0.51,Very Good,E,VVS2,61.3,55.0,5.14,5.16,3.16,2,5,5,2777.3436064920897
2709,0.5,Ideal,D,VVS2,60.4,54.0,5.23,5.17,3.14,4,6,5,2624.601573215534
2710,0.91,Premium,D,SI1,63.0,59.0,6.15,6.11,3.86,3,6,2,4027.6787271256603
2711,0.32,Premium,G,VS1,61.4,58.0,4.4,4.36,2.69,3,3,4,408.37433715564475
2712,1.11,Ideal,J,SI2,62.6,54.0,6.61,6.64,4.15,4,0,1,4413.073963235071
2713,2.16,Premium,J,SI1,60.5,59.0,8.41,8.35,5.07,3,0,2,12425.224421254863
2714,1.19,Premium,E,VS1,59.8,58.0,7.01,6.94,4.17,3,5,4,8791.694997841874
2715,0.35,Ideal,E,VS1,61.9,56.0,4.53,4.55,2.81,4,5,4,856.369987471433
2716,0.54,Very Good,F,VS1,61.6,59.0,5.26,5.2,3.22,2,4,4,1518.1007288527144
2717,0.34,Ideal,F,VS2,60.7,56.0,4.56,4.53,2.76,4,4,3,623.0989889518751
2718,1.27,Premium,J,SI2,60.4,58.0,7.04,7.0,4.24,3,0,1,5170.929834949551
2719,0.47,Ideal,H,IF,62.4,57.0,4.97,5.0,3.11,4,2,7,1295.5055589539807
2720,1.22,Premium,H,VS1,58.9,59.0,7.02,6.96,4.12,3,2,4,6831.452345894422
2721,1.76,Ideal,I,SI2,61.2,55.0,7.79,7.76,4.76,4,1,1,11071.548383443636
2722,0.53,Very Good,G,SI1,63.4,54.0,5.09,5.13,3.24,2,3,2,1182.5217948972422
2723,0.35,Premium,D,VS2,59.7,58.0,4.61,4.57,2.74,3,6,3,730.7764538106785
2724,1.5,Good,H,SI2,63.6,60.0,7.3,7.23,4.63,1,2,1,7811.3591966242675
2725,2.04,Premium,G,SI2,60.3,59.0,8.23,8.3,4.98,3,3,1,14587.362690203576
2726,0.31,Ideal,H,VVS1,62.3,53.0,4.35,4.38,2.72,4,2,6,767.8029071020719
2727,0.55,Premium,D,VVS1,60.3,59.0,5.34,5.3,3.21,3,6,6,3231.8335140415857
2728,0.7,Ideal,G,SI1,61.9,58.0,5.66,5.69,3.51,4,3,2,2381.6645872336194
2729,0.52,Premium,F,SI1,59.5,59.0,5.24,5.31,3.14,3,4,2,1153.7300388434232
2730,0.32,Ideal,G,VS2,60.3,57.0,4.46,4.43,2.68,4,3,3,594.3503104289011
2731,0.29,Very Good,G,VVS1,62.0,58.0,4.19,4.23,2.61,2,3,6,757.9029036162574
2732,1.21,Ideal,I,VVS1,61.6,55.0,6.88,6.8,4.21,4,1,6,7851.7029221996745
2733,1.27,Ideal,F,VS2,62.8,56.0,6.9,6.86,4.32,4,4,3,9696.076761244367
2734,0.37,Very Good,D,SI1,61.0,62.0,4.61,4.64,2.82,2,6,2,526.6067054039786
2735,1.01,Premium,F,SI1,60.6,58.0,6.54,6.49,3.95,3,4,2,4583.628337436683
2736,0.76,Ideal,F,VS2,61.0,55.0,5.89,5.92,3.6,4,4,3,4034.2041702006973
2737,0.59,Ideal,E,SI1,62.9,57.0,5.36,5.33,3.36,4,5,2,1751.109351568266
2738,1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,1,1,1,10986.435519317434
2739,0.75,Ideal,F,SI2,62.1,55.0,5.83,5.87,3.63,4,4,1,2723.239013827955
2740,1.07,Ideal,D,IF,60.9,54.0,6.66,6.73,4.08,4,6,7,10751.861833811854
2741,0.4,Premium,D,VS2,59.1,57.0,4.87,4.81,2.86,3,6,3,781.8129719971184
2742,0.28,Good,J,VVS2,58.4,60.0,4.27,4.33,2.51,1,0,5,978.0879130650901
2743,0.71,Very Good,E,VS2,62.9,57.0,5.68,5.7,3.58,2,5,3,3199.518167755581
2744,0.6,Ideal,I,SI2,62.2,54.0,5.4,5.44,3.37,4,1,1,1646.4738269017362
2745,1.05,Ideal,F,VVS2,62.1,54.0,6.55,6.52,4.06,4,4,5,8463.898206759575
2746,0.33,Ideal,E,VVS1,61.5,56.0,4.49,4.46,2.75,4,5,6,827.5453875537878
2747,0.71,Ideal,E,VS2,62.0,57.0,5.71,5.74,3.55,4,5,3,3525.3790297892374
2748,1.01,Premium,F,SI1,62.8,59.0,6.4,6.36,4.01,3,4,2,4549.432179685136
2749,0.33,Premium,I,VS1,61.6,60.0,4.42,4.45,2.73,3,1,4,490.9647634397843
2750,0.9,Very Good,F,VS2,64.2,59.0,6.07,6.11,3.91,2,4,3,4967.2286160298845
2751,0.74,Ideal,F,VS1,62.3,57.0,5.79,5.77,3.6,4,4,4,3694.8737242453353
2752,1.04,Premium,G,I1,62.2,58.0,6.46,6.41,4.0,3,3,0,3128.6809520804013
2753,0.51,Ideal,D,VS2,62.4,55.0,5.12,5.14,3.2,4,6,3,1657.7675038018206
2754,0.58,Very Good,H,SI1,63.3,56.0,5.34,5.31,3.37,2,2,2,978.3009131359868
2755,1.02,Very Good,D,SI2,63.4,59.0,6.41,6.37,4.05,2,6,1,4740.65561498873
2756,0.41,Ideal,I,VS2,62.0,57.0,4.74,4.77,2.95,4,1,3,903.0726489277913
2757,0.43,Ideal,I,VVS2,62.6,57.0,4.79,4.82,3.01,4,1,5,1187.7381387613896
2758,1.13,Ideal,E,VS2,61.4,58.0,6.71,6.74,4.13,4,5,3,8655.866328159475
2759,0.39,Fair,E,SI1,65.6,60.0,4.5,4.56,2.97,0,5,2,676.2044297426337
2760,1.0,Premium,J,SI2,62.7,58.0,6.32,6.28,3.95,3,0,1,3453.0701100978877
2761,0.56,Good,E,VS2,62.3,63.0,5.22,5.27,3.27,1,5,3,1750.7542199023846
2762,1.15,Premium,G,SI1,63.0,59.0,6.68,6.63,4.19,3,3,2,5765.899204690428
2763,0.81,Ideal,H,IF,61.6,58.0,5.98,6.01,3.69,4,2,7,3832.270816808301
2764,1.27,Premium,J,VVS1,60.1,58.0,7.06,6.99,4.22,3,0,6,6583.569572404795
2765,0.73,Ideal,G,VS2,61.6,56.0,5.8,5.83,3.58,4,3,3,3629.3406486912063
2766,0.31,Ideal,G,VVS1,60.8,56.0,4.36,4.39,2.66,4,3,6,987.9006393881173
2767,0.68,Very Good,G,IF,62.7,56.0,5.56,5.6,3.5,2,3,7,3657.7957124207314
2768,0.51,Good,D,VS2,60.1,65.0,5.14,5.17,3.1,1,6,3,1370.8419719285375
2769,1.2,Very Good,I,VS1,63.1,58.0,6.7,6.62,4.2,2,1,4,6693.097942209111
2770,0.4,Very Good,H,VS1,63.4,58.0,4.74,4.66,2.98,2,2,4,160.76940434917196
2771,1.54,Fair,I,SI2,64.6,56.0,7.3,7.26,4.7,0,1,1,8183.4110803601725
2772,0.77,Very Good,E,SI2,60.4,58.0,5.91,5.95,3.58,2,5,1,2937.493019297292
2773,0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,2,5,2,1022.1390907905229
2774,0.92,Premium,G,SI2,58.4,58.0,6.4,6.34,3.73,3,3,1,4061.8357487142603
2775,1.01,Premium,E,SI1,59.5,60.0,6.54,6.46,3.87,3,5,2,4881.109051059035
2776,0.82,Fair,F,SI1,64.9,58.0,5.83,5.79,3.77,0,4,2,2698.9485362118903
2777,0.41,Ideal,G,VS1,61.7,57.0,4.81,4.78,2.96,4,3,4,901.737198255476
2778,0.44,Very Good,F,VVS1,62.1,60.0,4.84,4.92,3.03,2,4,6,1153.1646550435762
2779,0.56,Ideal,D,SI2,62.2,55.0,5.29,5.32,3.3,4,6,1,1669.6641333905245
2780,0.26,Very Good,E,VVS2,61.7,61.0,4.08,4.12,2.53,2,5,5,190.32304994615515
2781,0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9,4,3,7,1179.0880153950711
2782,0.7,Fair,I,I1,68.6,57.0,5.46,5.34,3.71,0,1,0,671.5316026043183
2783,1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,3,3,1,6324.551993882269
2784,2.0,Very Good,H,SI2,61.0,57.0,8.02,8.18,4.94,2,2,1,13315.672582364377
2785,0.54,Very Good,I,VS2,62.3,56.0,5.17,5.22,3.24,2,1,3,1383.8437362064487
2786,0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,4,6,3,1779.4809992930568
2787,1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,2,1,4,10839.491706651346
2788,0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,4,5,4,1012.8668089877974
2789,1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,4,3,5,9143.094284567032
2790,0.71,Ideal,G,VS1,61.5,56.0,5.74,5.78,3.54,4,3,4,3468.39125588752
2791,1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,3,6,2,4701.658331126246
2792,0.33,Ideal,E,VS2,61.5,57.0,4.41,4.47,2.73,4,5,3,1032.6416439271197
2793,1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,2,1,4,6899.178656636994
2794,1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,3,3,4,8794.490092484946
2795,0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,4,5,5,1770.00619250224
2796,0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,1,3,4,66.01213164687579
2797,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,3,6,5,9740.232998086381
2798,0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,0,0,0,4282.980007303806
2799,1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,3,2,3,5315.75069417663
2800,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,3,4,1,3956.4897237461482
2801,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,2,3,5,8351.051804118164
2802,0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,3,3,6,621.7693369977533
2803,0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,2,6,5,4194.022882584697
2804,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,4,4,1,2411.624087429529
2805,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,3,3,1,4613.852161409839
2806,1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,4,3,2,5070.956890552701
2807,0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,4,3,6,3960.351521676552
2808,0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,4,2,6,812.7993141288498
2809,0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,1,1,4,251.2313749100249
2810,0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1,5,3,1011.8482402423906
2811,0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,2,5,5,149.86902458960685
2812,0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,2,3,3,350.00773980393933
2813,0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,4,6,5,1540.8099638222375
2814,0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,2,5,2,1393.830140080025
2815,0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,2,4,2,2120.1833364608246
2816,0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,4,5,3,995.4272091278872
2817,0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,3,5,1,1209.7411908428335
2818,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,4,6,2,2779.9822039311093
2819,0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,2,4,3,1606.2029378792322
2820,0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,4,3,4,378.69135953132354
2821,1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,1,4,0,2723.9639322661365
2822,0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,4,4,7,877.2785603304656
2823,0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,4,3,6,923.5727221475645
2824,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,3,3,4,4003.1329320744608
2825,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,4,2,3,5656.846972749347
2826,0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,3,6,1,4281.407282939001
2827,2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,3,0,4,16201.723477354059
2828,1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,4,1,4,5916.922088735188
2829,0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,1,5,6,1217.7343440590557
2830,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,1,4,6,539.919864216241
2831,0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,4,3,4,1978.8120841167183
2832,0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,3,0,2,2101.731243484788
2833,0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,3,6,1,660.2504445675881
2834,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,3,1,4,8278.242602457964
2835,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,2,2,1,4452.279732166333
2836,0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,3,3,6,1382.5879197253853
2837,0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,4,2,6,762.6061501989789
2838,0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,4,5,4,2153.821539738674
2839,0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,3,3,6,800.9533842161691
2840,0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,2,6,4,1603.5919194982926
2841,3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,0,0,0,9832.098227595729
2842,0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,4,6,3,1998.878037483435
2843,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,4,5,6,726.0962918718451
2844,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,4,5,4,1028.6973977373236
2845,0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,4,3,3,1804.0197349290102
2846,1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,2,6,1,10884.816270978008
2847,0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,4,6,2,833.1078742395275
2848,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,2,0,4,8315.650377820579
2849,0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,2,3,5,574.4563059972497
2850,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,1,2,3,27.852504388414673
2851,0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,3,3,2,2487.224752570539
2852,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,3,4,1,4704.628653902655
2853,0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,4,4,6,872.9102883967353
2854,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,4,2,4,8193.732386309777
2855,0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,4,1,3,2610.3944202551065
2856,0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,4,6,2,950.7257238361435
